,petid,magnitude,score
824,4f629151c,0.0,0
825,9c87d70e5,1.9,0.9
826,10a6c97d5,2.2,0.4
827,f78698cc4,3.8,0.3
828,8a2998a32,3.9,0.3
829,94fa9ff25,2.2,0
830,39e0cc98e,0.2,0.1
831,2e41f018c,12.3,0.3
832,5abbde253,4.0,0
833,fc8220250,0.8,0.8
834,bb170fd98,0.7,0.3
835,8dd958339,2.6,0.1
836,44f048354,5.5,0.5
837,a83683f66,2.6,0.1
838,fe1edf930,2.2,0
839,edd8e11d2,1.1,0.4
840,1a085d132,1.2,0.6
841,0bf9dfa21,1.9,0.1
842,dd8f63c0b,3.5,0.5
843,7edefab1a,7.4,0.5
844,1f0bb9d58,2.2,0.3
845,e7176bba4,2.7,0.1
846,b25ad3ff0,0.3,0.3
847,553752e54,2.3,0.7
848,9bb035799,1.4,0.7
849,3b939b40c,0.7,0.7
850,02fee7295,0.1,0
851,fc1ac0d75,1.0,0.1
852,c3b05e0f0,1.2,0.6
853,0510cacd0,3.5,0.3
854,dcc316599,3.8,0.2
855,4e33faa32,2.3,0.1
856,8edfea832,0.6,0.6
857,70aa95825,0.7,0.3
858,e69dd7d09,2.5,0.3
859,336504b7d,1.2,0.6
860,ffe7f0b70,4.0,0.3
861,a6adb9a9f,2.0,0
862,310ea711c,0.5,0
863,ddd7cc601,2.5,0.3
864,7b5bee232,2.0,0
865,0052dcf47,0.7,0.3
866,37fdaf339,1.4,0.4
867,9bec6db97,0.6,0
868,af317c330,0.6,-0.3
869,01231c438,2.6,0.3
870,8063090ec,0.0,0
871,1c2dfa92d,2.5,0.6
872,d320b7121,3.3,0.2
873,a811da408,1.2,0.3
874,087804d85,1.9,0
875,87c19915b,2.7,0.2
876,8140d2734,2.0,0.5
877,f6d2c9972,1.8,0.6
878,53f3e56a3,0.8,0.2
879,bcdaf8640,3.4,0.5
880,1811b1412,4.0,0.2
881,c93e63352,1.3,-0.1
882,e19ee42ce,1.3,0.4
883,901ff85c1,6.0,0.4
884,c2016fa08,1.6,0.8
885,1683f03de,0.7,-0.7
886,e218c632b,3.4,0.1
887,d33f898e4,0.8,0.3
888,6da65afb8,0.8,0.1
889,70ffcfbcb,2.8,0.2
890,975d32d75,0.2,0
891,9296eb09d,0.3,0.1
892,dffb9869f,1.4,0.4
893,aba84d40f,2.0,0.3
894,694cc5569,3.4,0.1
895,49f06aa59,0.8,-0.1
896,a927d96ba,0.8,0.8
897,1169ea6c5,0.0,0
898,a7554fc9e,0.3,0.3
899,89d80665a,4.8,0.4
900,2cb1d59ad,0.0,0
901,798a0cb05,1.6,0.8
902,d6fd7962e,1.2,0.1
903,5f79b840f,3.1,0.1
904,d7a772967,0.5,0.2
905,9430d84c5,2.1,0.2
906,0d6b42991,2.2,0.2
907,1eeb4ea81,2.4,0.6
908,1ac7dad15,2.5,0.2
909,632b28a99,1.6,0.4
910,5d53d4bfb,5.7,0.1
911,810ae61da,1.2,0.2
912,bd7f07424,1.9,0.1
913,4d3e3a146,3.1,0
914,81a805fda,1.1,0.5
915,15f62e911,0.8,0.8
916,0aa767c04,1.4,0.7
917,75bd3a017,1.3,0.3
918,12b47b4e8,2.1,0.5
919,b84058aa2,1.5,-0.1
920,2abfa66d6,1.8,0.4
921,ccd36a0f2,3.1,0.6
922,6c9e1c82f,1.7,0.2
923,6cfd5f1b5,1.9,0.9
924,6bd1fee01,0.9,0.9
925,4a4d8cadb,5.8,0.2
926,2caa6639a,1.4,0.2
927,9c5f43178,1.3,0.4
928,8bc346340,1.8,0.1
929,d1db8712e,2.1,0.4
930,8f47e7ad3,3.6,0.1
931,7ac66a1c2,1.1,0.3
932,1ba29c00b,3.9,0
933,acc327f18,1.0,0.2
934,b82317efb,2.2,0.1
935,b0f2a1939,1.6,0
936,4c40ad026,5.1,0.3
937,87074d17f,4.5,0.3
938,110682438,1.8,0.6
939,0f544b558,4.6,0
940,1faffda03,0.0,0
941,40f17b3a1,1.6,0.3
942,56937e269,1.6,0.1
943,2630db5dc,4.5,0.3
944,6ada9811e,0.3,0
945,1a8503d2f,0.7,-0.7
946,88448bdc5,2.1,0.1
947,1cea0ad08,2.9,0.1
948,b48460ef7,2.1,0.5
949,1f64d3191,1.3,0.2
950,52abcc0fe,4.8,-0.1
951,e7d9a3d7e,3.0,0
952,c1278fe60,0.4,0
953,fbcadae16,4.6,0.3
954,30846007c,0.8,0.2
955,6b42c0d29,0.2,0
956,c9a00b80f,0.2,0.2
957,83b705aaa,2.9,0.2
958,c78fa1a45,2.4,0.4
959,fc52c0c82,1.1,0.2
960,21c163648,0.5,0.2
961,983879402,1.3,0.2
962,e73b8f98b,2.1,0.5
963,477456925,12.9,0
964,0fa6ba30b,1.7,0.5
965,521320b95,1.4,0.2
966,0e9a2fed4,1.1,0.4
967,3cafd9500,1.9,0.3
968,70c1e9c61,0.0,0
969,daabe5f9d,2.3,0.5
970,e985acab0,2.6,0.5
971,82b43d9cd,0.5,0.5
972,b932b3915,3.6,0.3
973,bdff3528c,4.9,0
974,5f986901c,1.4,0.2
975,eb5eb875a,1.1,0
976,ae0425756,1.9,0.1
977,f222ca167,1.8,0.6
978,26ceb4ba8,4.0,0
979,3cd5d9102,0.7,0.1
980,50503b223,0.9,0.4
981,4df43033d,0.8,0
982,da1e7c53d,2.8,0.9
983,c6fe4ded3,1.1,0.5
984,2ab616a68,1.8,0
985,8ab591301,1.8,0.9
986,40d430494,1.6,0.5
987,80a2e14af,0.9,0.4
988,1f72d4b56,0.0,0
989,3141b7931,2.1,0.5
990,9223ae4c4,1.5,0.1
991,37cb01a87,0.4,0.4
992,301e16ab9,0.8,0.8
993,4c74d479c,2.5,0.6
994,62ad62e0a,1.4,0.3
995,323803a9b,6.9,0.2
996,b6fb16dbb,2.1,0.4
997,9467b9867,1.9,0.3
998,c001a0b58,1.9,0.4
999,98fc3ff8e,1.1,0.3
1000,6ae5689d3,4.4,0.5
1001,6dbed5324,1.6,0.1
1002,02f89bdcb,2.6,0.4
1003,7ea900f4d,1.7,0.2
1004,e92ed29c2,5.7,0.2
1005,df356def7,1.4,0.3
1006,44594e996,1.1,0
1007,165e11d30,0.6,0.6
1008,2ef82137f,2.5,0.5
1009,21ae91701,1.5,0.2
1010,67967b0b0,2.9,0.1
1011,50abab539,3.4,0.1
1012,bc7eb8b16,0.6,0.3
1013,5b55086b6,2.8,0.7
1014,85587ad13,4.8,0.3
1015,ae2c2b372,3.7,0.6
1016,e052a2a39,1.9,0.4
1017,a81084ff0,3.0,0.3
1018,0eade2f7c,0.3,-0.1
1019,abc69ab7f,4.7,0.2
1020,426132585,3.9,0.2
1021,2857efde3,2.3,0.4
1022,460426eb4,1.7,0.8
1023,5fc06cf73,2.7,0.3
1024,2edeb7931,3.1,0.2
1025,705117847,1.7,0.5
1026,f43bf90ea,1.3,0.2
1027,24dfcc985,1.0,0.2
1028,9024c21fc,2.5,0.5
1029,3a64a5704,12.2,0.2
1030,538a89b59,1.9,0.3
1031,632a3742c,0.0,0
1032,9238eb7fc,0.8,0.8
1033,eea72fce5,1.0,0.4
1034,c292a8b67,2.1,0.4
1035,e97e4eb52,2.0,0
1036,cdb855a69,3.9,0
1037,c04cf0018,0.8,0.8
1038,98780fbb6,0.7,0.1
1039,42ea4ccd8,3.6,0.3
1040,c960b413e,1.3,-0.1
1041,20ef89810,3.1,0.3
1042,084e4c05b,2.3,0
1043,2fc753430,1.0,0.4
1044,cea713af9,1.7,0.4
1045,41b98eea2,0.4,0.1
1046,5eacd0a22,0.9,0.9
1047,694b994c8,3.5,0.7
1048,89cefaa7b,0.6,-0.3
1049,4079020a6,1.8,0.9
1050,98782b403,2.8,0.7
1051,93a9cf943,0.9,0.9
1052,8a6f301fa,0.0,0
1053,ddafef3c4,1.3,0.1
1054,9a627ad95,1.3,0.3
1055,ab94fb958,0.2,-0.2
1056,ece82128e,1.4,0.1
1057,d37de633e,0.8,0.3
1058,615e51eef,1.7,0.2
1059,c2bc9cfc3,0.8,0.2
1060,acf9a72ca,0.2,0.1
1061,cca005e96,0.8,0.4
1062,b3ff03304,5.6,0.4
1063,084b7e7eb,2.7,0.3
1064,7d86df9b0,2.0,0
1065,f03ea3fd5,1.7,0.1
1066,cca4ba626,1.3,0.3
1067,b65fd06e2,2.6,0.3
1068,0e49c7f19,2.9,0
1069,6d11e6213,0.8,0.8
1070,fba2f803d,4.8,0.2
1071,651d63dd7,4.6,0.2
1072,7611934a0,1.1,0.1
1073,30f92e1ab,0.4,0.4
1074,4370b5ff7,0.3,0
1075,915173d4d,1.8,0.4
1076,7f40cce5f,5.4,0.4
1077,7133307db,0.0,0
1078,bf7ee1354,0.0,0
1079,c07d6061c,0.0,0
1080,2cb770ad7,1.7,0
1081,761523328,1.5,0.7
1082,2a73c2356,1.9,0.4
1083,024bc29f1,1.4,0.4
1084,b77b75f2d,1.6,0.4
1085,9c17624f8,0.8,0.4
1086,094c2c3bf,1.7,0.5
1087,0ab4214b4,3.6,0.3
1088,107864aeb,6.6,0.1
1089,fc0b0843c,2.5,0.8
1090,f93fe66ef,1.9,0.2
1091,986e26eeb,2.2,0
1092,15be0f894,0.5,-0.1
1093,ee3b21a9a,1.8,0.1
1094,3285d041f,1.9,0.4
1095,e2334b5d7,2.1,0
1096,d3975e1bd,3.4,0
1097,6e77550de,2.6,0.3
1098,edf74226c,0.2,0.2
1099,97dc6aa32,1.3,0.4
1100,80c134db8,2.9,0.3
1101,ba7adcbe5,2.5,0.5
1102,db9539604,3.8,0.5
1103,218f8bb3a,2.6,0.6
1104,2e1de0bba,1.5,0.1
1105,979710375,2.3,0.3
1106,2831bd2b0,7.1,0.2
1107,f68a56b90,2.2,0.2
1108,38fb7c50c,2.2,0.2
1109,65afa2be4,3.3,0.4
1110,bd30ea4fa,2.2,0
1111,44ddc2e22,1.5,0.7
1112,2c137b9a4,2.8,0
1113,078bf7e5a,1.1,0.5
1114,163133ac9,0.3,0.3
1115,ead547f1b,0.1,-0.1
1116,16504b328,0.1,0.1
1117,acb108730,0.8,0.8
1118,e9dc82251,2.1,0.4
1119,2e3c8edaf,0.5,0.2
1120,7ac986fd4,0.2,0
1121,ed7754046,3.7,0.4
1122,846ca7805,2.6,0.2
1123,bba70dd12,0.2,0
1124,9a3c966a9,3.1,0.2
1125,bff5e06f5,1.0,0.5
1126,f45b8360a,1.3,0
1127,f80c1cf7d,0.5,-0.1
1128,750f8baba,0.7,0.2
1129,e064d3504,2.1,0.4
1130,bdb89b424,2.5,0.4
1131,56e91b142,1.7,0.1
1132,8c96f8ed3,2.8,0.5
1133,e86a055e3,0.7,0.1
1134,10124968c,12.0,0
1135,f0788c412,0.2,0
1136,10949ac80,2.1,0
1137,7fbd06366,0.8,0.8
1138,97c13bdf2,1.4,0.4
1139,04f7eafde,1.1,-0.1
1140,4f3b3314c,2.3,0.5
1141,35fdb89c9,2.9,0.4
1142,95af010cb,1.9,0.1
1143,2cf4994e7,0.7,0
1144,c55f2f503,2.3,0
1145,49c8a0216,0.9,0.3
1146,c565589a8,0.0,0
1147,6c14f7807,4.1,0.6
1148,7915144f9,7.9,0.5
1149,693a90fda,1.6,0.4
1150,56d7f894f,2.4,0.5
1151,e811cd880,3.1,0.2
1152,f53c216e2,0.3,0
1153,728c78b39,2.3,0.3
1154,81015c1aa,3.1,0
1155,8cb79284e,4.5,0.5
1156,97a10da78,1.0,0.5
1157,6878a6fe0,2.3,0.2
1158,6d6390b1f,2.6,0.5
1159,80bbb481b,2.5,0.5
1160,07b2296d7,0.9,0.4
1161,a1379a575,1.9,0
1162,649930cc8,3.0,0.7
1163,e6aceb97f,0.0,0
1164,380deeb29,1.8,0.4
1165,89dd8e9e9,4.1,0.1
1166,ab6c8aca6,0.6,0.6
1167,8cb325d19,1.7,0.5
1168,fa94cdf93,2.0,0.5
1169,391da7c7d,2.1,0.3
1170,485772d7e,0.0,0
1171,06afa3c64,3.0,0.2
1172,17d578acc,3.9,0.4
1173,22594186e,3.0,0.5
1174,ec39cb917,0.7,0.1
1175,d0b337200,0.4,0.2
1176,be5fb246e,1.9,0.4
1177,1a1283447,6.8,0.3
1178,6d22192b4,1.0,0.1
1179,6d1d7bcd8,0.9,0.3
1180,ffd506899,1.7,0.8
1181,3d63dfd14,0.0,0
1182,fd1cd576c,1.5,0.3
1183,1cbaa3e59,1.8,0.1
1184,485cff597,5.4,0.3
1185,de41ebc79,1.4,0.7
1186,30e900b4a,3.0,0.2
1187,151481179,6.1,0
1188,c996b2baf,2.4,0.1
1189,66c28f55b,0.3,-0.3
1190,72e9e5442,2.1,0.4
1191,d76134f00,3.1,0.2
1192,5546a54ef,2.5,0.1
1193,ef50eab33,1.1,0
1194,8cccc67d4,1.1,0.5
1195,c7c443855,3.1,0
1196,903523a17,1.4,0.3
1197,796382bf4,1.8,0
1198,62b2ac9fd,6.8,0.1
1199,8019d0c63,1.6,0.8
1200,8cc7f24f2,7.4,0.2
1201,3d0b85658,3.2,0
1202,d229effbf,0.9,0.9
1203,bddf43d72,0.9,0.9
1204,0db02527a,2.2,0.5
1205,17cbebba6,2.7,0.5
1206,1945e2783,4.1,0.3
1207,6cb5e1b06,2.5,0.4
1208,190eba3c6,0.4,0.2
1209,b02f2fafa,2.5,0.3
1210,abaf6c9ee,0.8,0.8
1211,4dc92008d,0.0,0
1212,b41cb9e51,3.2,0.4
1213,58bfbd845,2.9,0.7
1214,f98b9d62a,4.2,0.3
1215,42eac4984,1.5,-0.1
1216,64cf73826,0.0,0
1217,6097a5c1d,0.8,0.3
1218,7d6847fba,0.7,0.2
1219,0a140a67e,0.7,0.2
1220,4bff9728d,2.0,0.5
1221,d2d48985e,0.2,0.2
1222,f2117b204,1.6,0
1223,fc32a88f1,3.1,0.6
1224,d85a78cf9,0.0,0
1225,d43335198,2.2,0.5
1226,469bd2504,0.0,0
1227,5c2fdb3cd,1.7,-0.3
1228,c3b94defa,0.7,0.3
1229,02eb29707,0.1,0.1
1230,e4e5ea1d2,0.7,0
1231,a61da96ad,2.4,0.4
1232,87615b2c6,4.4,0.7
1233,eda2151fa,3.2,0.4
1234,f8b702182,2.0,0.6
1235,878e36da4,0.9,0.9
1236,75b13bc88,4.1,0.1
1237,b2056e185,3.6,0.2
1238,f4ae0ba7a,0.1,0
1239,325a6a746,2.1,0.3
1240,75fa09239,3.5,0.5
1241,f026fa4b5,5.4,0.3
1242,89a6620e3,5.4,0.6
1243,858f4c013,1.9,0
1244,4d98e5623,1.2,0.4
1245,89523a695,2.8,0.2
1246,b60bc872a,2.1,0.2
1247,143a52d8b,0.4,0.4
1248,8ff2c63c4,1.9,0.5
1249,8415aff49,2.4,0.1
1250,1b59f9f38,0.8,0.8
1251,dc56ff89a,2.1,0.2
1252,5113edf84,0.1,0
1253,7d1030b42,3.5,0.2
1254,2f60db1f7,1.9,-0.1
1255,e95d902dc,1.7,0.5
1256,e8be13bdf,2.9,0.5
1257,63057be1d,3.2,0
1258,db03ddc32,3.5,0.1
1259,eebee574e,1.6,0
1260,7a6a9aace,2.6,0.5
1261,b98316a91,6.1,0.3
1262,322244807,0.2,0.1
1263,f0193b572,0.0,0
1264,2f1c0947d,1.4,0.3
1265,2fcdfb0e1,0.9,0.9
1266,685b2cbe4,0.7,0.7
1267,109c4f5a8,2.5,0.3
1268,2d572bc20,0.8,0.8
1269,4501c8125,2.9,0.4
1270,8f2c9671d,0.2,0.2
1271,1c128e02a,0.9,0.9
1272,b80b51bda,2.7,0.3
1273,4c674cc1f,1.4,0.3
1274,dffa9e326,1.3,0.1
1275,c40052aba,3.5,0.1
1276,1498a5e81,1.8,0.4
1277,15df9cd46,2.9,0.4
1278,c9e2b26c4,2.0,0.3
1279,4359d65e7,0.6,0.6
1280,2fb24b53d,0.8,0.1
1281,002278114,11.4,0.1
1282,0008c5398,2.8,0.7
1283,cb9eb954c,2.4,0.3
1284,78c3c7f21,2.5,0.4
1285,ff16e6dad,1.2,0.2
1286,81c4d25d6,2.4,0.3
1287,9ad448a42,0.3,0.3
1288,8606e8738,2.8,0.7
1289,ca8306c33,1.8,0
1290,e76929e2b,1.5,0.1
1291,687e9c33c,0.3,0
1292,f7554df6d,0.3,0.3
1293,52a23ae9d,1.0,-0.5
1294,e585b064b,3.2,0.3
1295,7d0aedfb3,3.1,0
1296,74f391caa,0.9,0.9
1297,ea383096f,4.9,0.3
1298,0b6022baa,2.6,0.2
1299,62eac41fa,2.1,0.3
1300,87f9ef7a5,2.5,0.3
1301,e2e7a93fe,1.9,0.4
1302,b1c83d13b,24.5,0
1303,736b228b9,4.4,0.3
1304,8abd212c6,6.2,0.3
1305,8b1151deb,1.7,0
1306,a3d4585c2,0.0,0
1307,acb0b26ff,1.2,0.2
1308,410490c8d,0.9,0.4
1309,87ef4d3ca,0.0,0
1310,51572cdd3,0.7,0.2
1311,220d4394a,3.8,0.5
1312,162e703e6,0.7,0.3
1313,6ef7f0012,1.8,0.5
1314,5742d498f,2.2,0.4
1315,605f9cd41,1.0,0.5
1316,c9364a529,2.1,0.3
1317,9a1715a97,15.0,0
1318,10d83c05d,0.5,-0.5
1319,9baf0d577,2.7,0.1
1320,48d1bb550,0.8,0
1321,72c9986ac,0.1,0
1322,bbbeb3ab0,4.8,0
1323,bf456451e,1.7,0.1
1324,dd7ad37e7,1.5,0.1
1325,571ce0202,0.3,0.3
1326,603d1d51c,3.0,0.3
1327,146005aa0,3.6,0.3
1328,cad25c91b,1.0,0.3
1329,aba03a4c5,4.1,0.5
1330,08438c720,0.0,0
1331,8520800b1,6.2,0
1332,850a43f90,3.7,0.6
1333,55a754f92,5.5,0.2
1334,7b8924342,2.6,0.3
1335,dfa8ac290,1.1,0.2
1336,74b7d275a,3.8,0.2
1337,4a66f74ff,0.9,0
1338,47ee9c210,1.7,0.4
1339,8ced67d36,0.7,0.1
1340,275ce4c9b,2.5,0
1341,b74c47541,4.8,0.3
1342,cb0309848,0.8,0.2
1343,5aefb7197,2.4,0.2
1344,d7185ffc1,2.1,0.4
1345,f160ae385,0.0,0
1346,fcffea7c0,1.3,0
1347,d471c1ff7,1.6,0.2
1348,8e3c58de2,1.2,0.3
1349,8e6e9b877,2.8,0.5
1350,e5cf352b2,1.1,0
1351,6648175ff,0.9,0.9
1352,7d11f10b1,1.3,0.4
1353,59f4e3255,4.0,0
1354,c9d24314b,2.1,0.7
1355,175f4a910,1.8,0
1356,2c4089e4f,5.8,0.3
1357,d56674978,1.0,0.5
1358,fb8efea32,3.3,0.4
1359,e4deffd71,1.3,-0.6
1360,915c4ba66,0.9,0.9
1361,1069c72a9,2.3,0.3
1362,8aa74d2d2,1.8,0.4
1363,1be1868fd,4.2,0.5
1364,756d92515,3.1,0.5
1365,d59f3a6cc,1.6,0.8
1366,79531026f,0.5,0
1367,e80386a28,0.9,0.4
1368,89af60ff3,0.4,0.1
1369,207ad2902,1.9,0.9
1370,3dd6ea6bb,1.1,0.2
1371,7a1609dd4,0.3,0.1
1372,69a1c3147,0.0,0
1373,b641cecaf,0.7,0.3
1374,e89b02af3,0.8,0.8
1375,bc7b17cd5,0.8,0.1
1376,e53933782,8.9,0.1
1377,3f0c30d12,2.8,0.2
1378,8d6208f11,0.7,0.1
1379,0497f7012,1.7,0.5
1380,d2512e37a,0.8,0.8
1381,0af685a60,1.1,0
1382,b48aa9d4a,1.2,0.3
1383,1cbe873e7,1.8,-0.2
1384,3ff23c65c,1.4,0.1
1385,69f986aaf,1.2,0.3
1386,b36616178,0.1,0.1
1387,bd4404a60,7.1,0.3
1388,32f97388e,1.6,0
1389,ddc94666d,1.6,0.1
1390,0e4cf50f4,1.0,0.2
1391,c9307b1ee,1.2,0.6
1392,0e1b8bb74,0.8,0.2
1393,6b29b45d9,2.4,0.5
1394,eb30d51aa,2.3,0.2
1395,5955c1678,0.6,0.6
1396,26b70a13a,4.0,0
1397,9d1b799e7,0.2,0.2
1398,44175f75c,1.3,0.4
1399,d60dbdd7a,3.2,0.6
1400,eb4c66e7a,2.0,0.1
1401,353187b3d,0.9,0.2
1402,c37b2e740,3.5,0.4
1403,da7c5b19f,1.7,0.8
1404,1bbadc050,3.0,0.2
1405,121af879a,4.1,0.5
1406,3de6bc035,0.6,0.6
1407,ee8bf2efb,1.2,0.3
1408,921817343,4.0,0.4
1409,d7dc2efde,0.9,0.9
1410,c251767cf,0.1,-0.1
1411,14e52bdaf,1.1,0.5
1412,316756c4e,0.0,0
1413,f66047cfa,0.5,0
1414,bfaca902b,1.8,0.3
1415,0f1d071a8,2.2,0.3
1416,083f50328,3.2,0.5
1417,f845bd0c0,4.2,0.3
1418,0f1136ad3,1.2,0.3
1419,007ffeccd,2.5,-0.1
1420,52e6abd35,0.5,0.5
1421,b47536db5,1.3,0.2
1422,2d88536fc,2.2,0
1423,967ee6c2e,1.5,0.2
1424,9a34ddc8b,3.8,0.3
1425,db33da35e,0.9,0.9
1426,111748c15,1.7,0.8
1427,49d4a0adf,2.5,0.8
1428,495ce6c73,0.7,0
1429,bb90447e5,2.8,0.1
1430,19fd91f5b,2.7,0.4
1431,b1dd64fa6,4.5,0.4
1432,eea7548f0,4.4,0.1
1433,23d2b8824,2.5,0.5
1434,923a58e31,7.7,0.2
1435,181fb7dae,0.8,0.2
1436,4f7bfcb68,3.4,0
1437,2e65d72c2,6.6,0.4
1438,015c353ce,4.8,0.2
1439,ba021efa9,2.4,0
1440,8e3e0ffde,0.4,-0.4
1441,29b60faaa,1.3,0.6
1442,50fe7d515,3.5,0
1443,8ac1e8eb6,1.5,0
1444,09a024035,0.4,0.1
1445,4d5e5ad20,1.6,0.2
1446,ccf24ab8f,3.3,0.1
1447,dff412d60,6.7,0.2
1448,b04a0dd9e,1.0,-0.1
1449,e8dc8fa13,0.3,0.3
1450,951352bea,0.3,0.1
1451,4a4db4d32,3.0,0.7
1452,35c0c3aca,1.5,0.5
1453,6be53d844,0.2,0.2
1454,beea1e1dd,1.0,0.5
1455,c27c5a029,0.9,0.9
1456,348a982e2,1.9,0.3
1457,ad002785c,0.6,0.6
1458,4e991c023,5.3,0.1
1459,d0d9596e3,2.3,0.7
1460,53abff075,2.4,0.8
1461,9193c38af,11.7,0.5
1462,52d0469f8,7.8,0
1463,d9c54752f,4.2,0.6
1464,f8efa040f,5.5,0.2
1465,4fb9fc3d1,2.3,0.2
1466,611c6421b,1.0,0
1467,fb5ef5522,0.7,0.7
1468,ce2319154,0.5,-0.1
1469,a678a4342,0.0,0
1470,1adb292f6,5.0,0.1
1471,ea1736eec,1.2,0
1472,3890935ed,0.0,0
1473,e830259ca,1.2,-0.6
1474,a2b42f2e5,3.7,0.3
1475,f0ba86cc6,1.5,0.1
1476,99859bab7,0.9,-0.1
1477,917ca93b3,2.3,0.4
1478,fef6df98c,2.8,0.7
1479,9ca247f84,1.1,0.2
1480,88a264f0d,1.8,0.2
1481,270bd311c,1.2,0
1482,0b74f813f,3.1,0.1
1483,c7195edba,11.8,0
1484,4a108fa61,0.0,0
1485,8e77d52ad,1.4,0.2
1486,a30803552,0.3,0
1487,e62224eeb,1.4,0.4
1488,aa91c3400,2.2,0
1489,80de23d7a,1.6,0.5
1490,06f523361,4.2,0.1
1491,6774f84e3,3.4,0.2
1492,8c0eb7188,0.1,0.1
1493,fd32ce3ef,2.0,0.6
1494,b34a4f038,2.2,0.7
1495,c573a0ce7,4.6,0.1
1496,400cbe759,0.9,0.9
1497,060e4ed30,13.2,0
1498,6d24fab68,2.6,0.3
1499,ae3c2cb86,1.9,0
1500,23e36bfd9,6.6,0.2
1501,5ca7a1543,2.8,0.7
1502,128293a4d,2.0,0.1
1503,cca1ec6df,0.8,-0.8
1504,fd7ae9b79,1.8,0.3
1505,b7d2d752f,1.5,0.2
1506,72bb30805,1.8,0.3
1507,0691034ac,1.8,0
1508,f86b59db0,3.2,0
1509,7c17de5f6,1.2,0.3
1510,e899d33d5,2.1,0.1
1511,fed3c719a,2.8,0.4
1512,62c16fa1a,0.0,0
1513,e2b705117,4.2,0
1514,92ee6241d,0.9,0.9
1515,e30bac76c,0.4,0.1
1516,53cd20574,2.4,0.1
1517,e1e58cd50,5.7,0.2
1518,4445fb72d,0.9,0.9
1519,d2fb45c15,3.7,0.4
1520,2b666036a,0.4,0.1
1521,a0322013c,2.5,0.3
1522,228e88a51,0.0,0
1523,76dae2b3e,1.8,0.2
1524,8a6ba0a40,0.6,0
1525,8071fcc9c,0.6,-0.1
1526,19a36eaab,1.5,0.5
1527,427acc248,5.6,0
1528,61dc8345a,1.5,0.2
1529,d62c55d90,1.1,0.3
1530,d63321570,1.7,0
1531,d50a1665e,5.6,0.1
1532,4b45ae85f,0.7,0.3
1533,bcfd80e17,2.7,0.2
1534,de59f42db,0.3,0.3
1535,cf8250644,1.2,0.6
1536,992d82305,0.9,0.9
1537,44598cf69,1.8,0.1
1538,3d13aab91,3.6,0.2
1539,eda903960,1.5,0.1
1540,73717bc4f,1.8,0.6
1541,39ec77c60,4.7,0.6
1542,05d3e4d55,2.5,0.8
1543,4e797dcdd,1.0,0
1544,4595acb4d,0.3,0.3
1545,f14086e70,3.7,0.3
1546,56ae25223,1.0,0.5
1547,5e711ed8d,3.1,0.2
1548,91f87fa27,0.0,0
1549,bd248bb10,8.1,0.4
1550,6cbbe5cd9,4.4,0.7
1551,f03a41229,1.0,-0.1
1552,aa1cf9c0c,3.6,0.4
1553,6e441b406,2.6,0.4
1554,763264fa2,7.5,0
1555,1877d9a0d,0.8,0.8
1556,1ffe668f9,4.2,0.3
1557,70a33ed88,2.9,0.1
1558,9f9bfa4d9,3.8,0.5
1559,1a0499255,1.7,0.4
1560,5a12ecdfc,0.1,0.1
1561,6c3b8c99c,0.8,0.1
1562,400b56d39,3.9,0
1563,7f432329f,1.4,0
1564,5893f7a9e,3.0,0.6
1565,16f74099a,0.0,0
1566,f58143fd5,2.0,0.4
1567,1da4026cd,1.9,0.3
1568,45a283ed6,1.2,0.3
1569,452a50855,0.3,0.3
1570,d4bc5b7ca,1.5,0.7
1571,db095d92a,1.8,0.6
1572,25bdd7d90,3.7,0.1
1573,4e3a1f99b,1.2,0.6
1574,63afbf2f2,2.0,0.5
1575,24573b56d,4.2,0.1
1576,ab385bfae,2.1,0.3
1577,8cebbeec1,0.5,0.2
1578,77d38bd16,2.8,0.4
1579,3e13d34d6,3.0,0.3
1580,0820696a3,0.9,0.1
1581,dafa3b086,0.9,0.9
1582,ab4f161ae,3.4,0.4
1583,2cf6b6627,0.6,0.6
1584,4e76c15d3,5.2,0.2
1585,b1d936001,2.3,0.4
1586,1b89f5335,0.4,0.2
1587,9e172ab13,6.3,0.6
1588,67f174628,1.0,0.3
1589,9d72113d5,1.9,0
1590,427343625,0.0,0
1591,be3508ce5,0.0,0
1592,d48e16ef4,1.3,0.6
1593,26fb642bb,0.0,0
1594,12653b9bc,1.8,0.3
1595,aaf7d5da8,4.5,0.1
1596,f22ff0f64,4.5,0
1597,c763f19ef,0.9,0.1
1598,061f6b476,1.8,0.9
1599,f45beac10,0.3,0.3
1600,e5ea737ec,6.3,0.3
1601,db71b8b85,1.7,0.5
1602,d672df50c,1.8,0.6
1603,ace8a42bd,4.2,0.4
1604,0d9cdfbde,1.3,0.3
1605,a15d8c8a8,0.2,0.2
1606,d930f411f,1.3,0.6
1607,405b63ca5,1.3,0.6
1608,a7a28b4f4,2.0,0
1609,9000f2766,0.6,-0.6
1610,b488dc067,1.0,0
1611,062633cb1,0.4,0
1612,969634296,0.8,0.1
1613,ec2c40301,0.0,0
1614,b6684c4b7,3.6,0
1615,d3ef2ebef,0.9,0.9
1616,f780d04ae,1.2,0.3
1617,cccd16111,3.8,0.4
1618,809ca8efd,0.3,-0.3
1619,cf74891fd,3.0,0.7
1620,4d0e2bebf,0.9,0.9
1621,406528ab5,0.1,0.1
